Id,SalePrice
1840,71357.42140747685
1841,129732.11626384678
1842,123709.33028660226
1843,226096.69189975905
1844,188106.8111202167
1845,160309.33737908816
1846,182547.316371991
1847,149190.34788263676
1848,71357.42140747685
1849,186716.9374331603
1850,150116.93034067436
1851,126952.36888973393
1852,129732.11626384678
1853,132975.15486697844
1854,178377.69531082173
1855,204785.29536489383
1856,180925.79707042518
1857,204785.29536489383
1858,238142.26385424807
1859,164015.66721123864
1860,227023.27435779668
1861,164015.66721123864
1862,261306.82530518854
1863,261306.82530518854
1864,261306.82530518854
1865,334970.1307191792
1866,267329.61128243303
1867,280765.0569239785
1868,192739.7234104048
1869,224706.8182127026
1870,258990.36916009447
1871,266866.3200534142
1872,173281.49179161483
1873,192971.36902491422
1874,173281.49179161483
1875,196214.40762804588
1876,185327.06374610384
1877,205016.94097940324
1878,212197.95502919477
1879,150811.8671842026
1880,174208.07424965245
1881,356513.1728685538
1882,203395.4216778374
1883,198762.5093876493
1884,212197.95502919477
1885,192044.78656687657
1886,192508.0777958954
1887,189728.33042178256
1888,258990.36916009447
1889,173281.49179161483
1890,197372.6357005929
1891,192971.36902491422
1892,145484.01805048628
1893,116528.31623681073
1894,71357.42140747685
1895,143862.49874892045
1896,130658.6987218844
1897,129268.82503482798
1898,113053.63201916966
1899,173281.49179161483
1900,121161.2285269988
1901,173281.49179161483
1902,142472.62506186403
1903,164015.66721123864
1904,161699.2110661446
1905,178609.3409253311
1906,139692.87768775117
1907,204785.29536489383
1908,176061.2391657277
1909,178377.69531082173
1910,178377.69531082173
1911,187411.8742766885
1912,198994.15500215872
1913,204785.29536489383
1914,117686.54430935775
1915,183010.60760100983
1916,136218.1934701101
1917,220073.90592251453
1918,152665.03210027784
1919,196677.69885706468
1920,227023.27435779668
1921,252041.00072481236
1922,276363.79024829983
1923,173281.49179161483
1924,205248.58659391265
1925,183937.19005904743
1926,284471.386756129
1927,160309.33737908816
1928,188106.8111202167
1929,149190.34788263676
1930,170733.39003201138
1931,233046.06033504117
1932,173281.49179161483
1933,279375.1832369221
1934,180230.86022689694
1935,168648.57950142672
1936,180694.15145591577
1937,160772.62860810698
1938,164942.24966927627
1939,193666.3058684424
1940,188570.1023492355
1941,177914.40408180293
1942,167721.99704338913
1943,178377.69531082173
1944,229571.37611740013
1945,226559.98312877785
1946,186022.00058963208
1947,200384.02868921513
1948,242311.88491541735
1949,193666.3058684424
1950,209881.49888410073
1951,198762.5093876493
1952,198994.15500215872
1953,178146.04969631232
1954,184632.12690257566
1955,183473.89883002863
1956,375739.7588728344
1957,180925.79707042518
1958,253662.5200263782
1959,182547.316371991
1960,138071.35838618534
1961,204785.29536489383
1962,132511.86363795964
1963,152896.67771478725
1964,132511.86363795964
1965,177914.40408180293
1966,173281.49179161483
1967,280996.7025384879
1968,221927.07083858977
1969,234899.2252511164
1970,268256.1937404707
1971,337749.878093292
1972,303697.9727604096
1973,223316.9445256462
1974,246481.50597658663
1975,254125.81125539698
1976,240922.01122836093
1977,244165.0498314926
1978,255515.68494245343
1979,272889.10603065876
1980,183473.89883002863
1981,290030.88150435465
1982,198762.5093876493
1983,198762.5093876493
1984,181157.4426849346
1985,220537.19715153333
1986,226096.69189975905
1987,170501.74441750196
1988,162394.1479096728
1989,164015.66721123864
1990,171891.61810455838
1991,183473.89883002863
1992,171196.6812610302
1993,164710.60405476685
1994,164015.66721123864
1995,175597.94793670886
1996,190886.55849432957
1997,230497.95857543772
1998,288641.0078172983
1999,204785.29536489383
2000,245323.27790403963
2001,252735.93756834057
2002,220073.90592251453
2003,268487.83935498004
2004,275205.5621757528
2005,182547.316371991
2006,207565.0427390067
2007,224243.5269836838
2008,178377.69531082173
2009,196909.34447157406
2010,182084.02514297218
2011,71357.42140747685
2012,183242.25321551922
2013,192971.36902491422
2014,181157.4426849346
2015,183242.25321551922
2016,216599.22170487346
2017,188570.1023492355
2018,160309.33737908816
2019,168648.57950142672
2020,142704.27067637345
2021,135291.61101207248
2022,183473.89883002863
2023,184863.77251708505
2024,180925.79707042518
2025,218684.03223545811
2026,186022.00058963208
2027,182547.316371991
2028,196446.05324255527
2029,173281.49179161483
2030,186022.00058963208
2031,197604.2813151023
2032,207565.0427390067
2033,183473.89883002863
2034,178377.69531082173
2035,197835.9269296117
2036,182547.316371991
2037,182547.316371991
2038,267329.61128243303
2039,181852.37952846277
2040,271499.23234360234
2041,198762.5093876493
2042,179999.21461238756
2043,190886.55849432957
2044,189959.97603629195
2045,205248.58659391265
2046,183473.89883002863
2047,180230.86022689694
2048,204785.29536489383
2049,204785.29536489383
2050,178840.98653984052
2051,133206.80048148785
2052,175829.59355121828
2053,132511.86363795964
2054,124867.55835914929
2055,175597.94793670886
2056,132511.86363795964
2057,143630.85313441104
2058,182547.316371991
2059,138997.94084422296
2060,182547.316371991
2061,173513.1374061242
2062,160309.33737908816
2063,126952.36888973393
2064,218684.03223545811
2065,164015.66721123864
2066,196446.05324255527
2067,141082.75137480762
2068,183473.89883002863
2069,161699.2110661446
2070,138071.35838618534
2071,142704.27067637345
2072,416046.09579747077
2073,157529.59000497533
2074,186022.00058963208
2075,164247.31282574806
2076,204785.29536489383
2077,143399.20751990163
2078,140619.4601457888
2079,204785.29536489383
2080,136218.1934701101
2081,126952.36888973393
2082,71357.42140747685
2083,182547.316371991
2084,152433.38648576842
2085,132511.86363795964
2086,142704.27067637345
2087,164015.66721123864
2088,147800.47419558035
2089,130658.6987218844
2090,142704.27067637345
2091,71357.42140747685
2092,173281.49179161483
2093,123477.68467209286
2094,71357.42140747685
2095,263159.9902212637
2096,117686.54430935775
2097,71357.42140747685
2098,272657.46041614935
2099,140156.16891676997
2100,71357.42140747685
2101,168648.57950142672
2102,138071.35838618534
2103,142704.27067637345
2104,162394.1479096728
2105,71357.42140747685
2106,164015.66721123864
2107,150580.22156969318
2108,142704.27067637345
2109,142704.27067637345
2110,138071.35838618534
2111,129732.11626384678
2112,126952.36888973393
2113,126952.36888973393
2114,117686.54430935775
2115,126952.36888973393
2116,157066.2987759565
2117,227023.27435779668
2118,126952.36888973393
2119,108420.71972898157
2120,153591.61455831543
2121,136218.1934701101
2122,149190.34788263676
2123,109347.30218701919
2124,164015.66721123864
2125,204785.29536489383
2126,227023.27435779668
2127,154749.84263086246
2128,124172.62151562108
2129,173281.49179161483
2130,142704.27067637345
2131,164015.66721123864
2132,164015.66721123864
2133,145484.01805048628
2134,160309.33737908816
2135,204785.29536489383
2136,71357.42140747685
2137,126952.36888973393
2138,173281.49179161483
2139,183473.89883002863
2140,139461.2320732418
2141,188106.8111202167
2142,133901.73732501606
2143,188570.1023492355
2144,164015.66721123864
2145,140851.1057602982
2146,215209.34801781704
2147,216367.57609036405
2148,216599.22170487346
2149,282618.22184005374
2150,182084.02514297218
2151,129037.17942031857
2152,71357.42140747685
2153,145947.3092795051
2154,71357.42140747685
2155,136218.1934701101
2156,213587.8287162512
2157,195056.17955549885
2158,176292.8847802371
2159,180694.15145591577
2160,183473.89883002863
2161,271499.23234360234
2162,383615.70976615406
2163,273815.68848869635
2164,259222.0147746039
2165,172818.20056259603
2166,193666.3058684424
2167,200615.67430372455
2168,210344.79011311955
2169,194592.88832648005
2170,216367.57609036405
2171,193666.3058684424
2172,204785.29536489383
2173,173281.49179161483
2174,203395.4216778374
2175,239300.4919267951
2176,236984.03578170107
2177,209418.20765508193
2178,201078.96553274337
2179,168648.57950142672
2180,238373.90946875748
2181,180230.86022689694
2182,259916.9516181321
2183,212661.2462582136
2184,132511.86363795964
2185,188106.8111202167
2186,182547.316371991
2187,196909.34447157406
2188,173281.49179161483
2189,215904.28486134525
2190,71357.42140747685
2191,71357.42140747685
2192,71357.42140747685
2193,71357.42140747685
2194,71357.42140747685
2195,137608.06715716654
2196,143630.85313441104
2197,118844.77238190477
2198,143630.85313441104
2199,182547.316371991
2200,156834.6531614471
2201,164015.66721123864
2202,113053.63201916966
2203,210113.14449861014
2204,126952.36888973393
2205,123477.68467209286
2206,151043.512798712
2207,253430.87441186878
2208,188570.1023492355
2209,183473.89883002863
2210,178377.69531082173
2211,116528.31623681073
2212,126952.36888973393
2213,71357.42140747685
2214,138071.35838618534
2215,154749.84263086246
2216,153823.26017282484
2217,184168.83567355684
2218,114211.86009171669
2219,116528.31623681073
2220,121392.87414150822
2221,192971.36902491422
2222,183010.60760100983
2223,253430.87441186878
2224,260380.24284715092
2225,183473.89883002863
2226,171428.32687553958
2227,189959.97603629195
2228,253894.16564088757
2229,213124.5374872324
2230,164015.66721123864
2231,225633.40067074023
2232,172818.20056259603
2233,205248.58659391265
2234,179535.92338336876
2235,172123.2637190678
2236,191813.1409523672
2237,277985.30954986566
2238,252967.58318284998
2239,71357.42140747685
2240,162162.5022951634
2241,268256.1937404707
2242,186948.58304766967
2243,149190.34788263676
2244,140156.16891676997
2245,140156.16891676997
2246,130890.34433639381
2247,71357.42140747685
2248,132511.86363795964
2249,132511.86363795964
2250,183473.89883002863
2251,138071.35838618534
2252,192971.36902491422
2253,161699.2110661446
2254,163552.37598221982
2255,175829.59355121828
2256,168648.57950142672
2257,183010.60760100983
2258,168648.57950142672
2259,162162.5022951634
2260,182547.316371991
2261,182547.316371991
2262,183473.89883002863
2263,240227.07438483273
2264,328484.05351291585
2265,263159.9902212637
2266,200152.38307470575
2267,239068.8463122857
2268,239068.8463122857
2269,182547.316371991
2270,183473.89883002863
2271,224938.46382721202
2272,182778.96198650042
2273,186022.00058963208
2274,182084.02514297218
2275,290030.88150435465
2276,206870.10589547848
2277,184400.48128806625
2278,204785.29536489383
2279,156603.0075469377
2280,133901.73732501606
2281,189728.33042178256
2282,192276.432181386
2283,132511.86363795964
2284,132511.86363795964
2285,145252.37243597687
2286,154749.84263086246
2287,240458.71999934214
2288,269646.0674275271
2289,288641.0078172983
2290,312268.86049725756
2291,226559.98312877785
2292,274742.270946734
2293,287251.1341302418
2294,259916.9516181321
2295,343309.3728415177
2296,239995.4287703233
2297,253430.87441186878
2298,266634.67443890485
2299,283544.80429809133
2300,260843.53407616972
2301,250651.1270377559
2302,274742.270946734
2303,199689.09184568695
2304,274278.9797177152
2305,217525.80416291108
2306,217525.80416291108
2307,177914.40408180293
2308,216599.22170487346
2309,202005.54799078096
2310,198762.5093876493
2311,182084.02514297218
2312,203858.7129068562
2313,164015.66721123864
2314,176524.53039474649
2315,173281.49179161483
2316,152433.38648576842
2317,161235.9198371258
2318,173281.49179161483
2319,164015.66721123864
2320,178377.69531082173
2321,217294.15854840167
2322,161235.9198371258
2323,172586.55494808662
2324,164015.66721123864
2325,195056.17955549885
2326,164015.66721123864
2327,171891.61810455838
2328,172123.2637190678
2329,173744.78302063362
2330,177914.40408180293
2331,285629.614828676
2332,258063.78670205685
2333,246944.79720560546
2334,210344.79011311955
2335,191118.20410883898
2336,287482.7797447512
2337,211503.01818566656
2338,268719.4849694895
2339,183473.89883002863
2340,324314.43245174654
2341,182547.316371991
2342,183473.89883002863
2343,227023.27435779668
2344,204322.00413587503
2345,270341.00427105534
2346,209881.49888410073
2347,204553.64975038444
2348,208028.3339680255
2349,201310.61114725278
2350,275205.5621757528
2351,208954.9164260631
2352,223780.23575466502
2353,243701.7586024738
2354,71357.42140747685
2355,71357.42140747685
2356,204785.29536489383
2357,202468.8392197998
2358,185327.06374610384
2359,136913.1303136383
2360,142704.27067637345
2361,230266.31296092834
2362,202005.54799078096
2363,171196.6812610302
2364,196909.34447157406
2365,196446.05324255527
2366,183473.89883002863
2367,181620.7339139534
2368,179304.27776885935
2369,193666.3058684424
2370,173281.49179161483
2371,173281.49179161483
2372,216135.93047585466
2373,199225.80061666813
2374,327325.82544036885
2375,182084.02514297218
2376,197835.9269296117
2377,227949.8568158343
2378,166795.41458535148
2379,203395.4216778374
2380,182547.316371991
2381,193666.3058684424
2382,190654.91287982016
2383,180694.15145591577
2384,180925.79707042518
2385,183473.89883002863
2386,143399.20751990163
2387,142704.27067637345
2388,194129.59709746123
2389,163089.08475320102
2390,173281.49179161483
2391,252967.58318284998
2392,143630.85313441104
2393,173281.49179161483
2394,173281.49179161483
2395,196214.40762804588
2396,137608.06715716654
2397,189496.68480727315
2398,189959.97603629195
2399,71357.42140747685
2400,71357.42140747685
2401,142704.27067637345
2402,138071.35838618534
2403,254820.7480989252
2404,171428.32687553958
2405,192971.36902491422
2406,144325.78997793928
2407,142704.27067637345
2408,231656.18664798475
2409,149190.34788263676
2410,178840.98653984052
2411,142704.27067637345
2412,143167.56190539224
2413,149190.34788263676
2414,149190.34788263676
2415,183473.89883002863
2416,166332.1233563327
2417,139229.58645873237
2418,129732.11626384678
2419,152896.67771478725
2420,161699.2110661446
2421,136218.1934701101
2422,168648.57950142672
2423,71357.42140747685
2424,157297.9443904659
2425,349332.1588187623
2426,205711.87782293145
2427,71357.42140747685
2428,135291.61101207248
2429,126952.36888973393
2430,138071.35838618534
2431,154054.90578733425
2432,137608.06715716654
2433,149653.6391116556
2434,146410.6005085239
2435,152665.03210027784
2436,140851.1057602982
2437,139461.2320732418
2438,138071.35838618534
2439,204785.29536489383
2440,204785.29536489383
2441,113980.21447720728
2442,113053.63201916966
2443,159151.10930654116
2444,204785.29536489383
2445,129732.11626384678
2446,150580.22156969318
2447,260380.24284715092
2448,157992.88123399415
2449,182547.316371991
2450,179767.56899787814
2451,149190.34788263676
2452,204785.29536489383
2453,148032.11981008973
2454,160309.33737908816
2455,142704.27067637345
2456,142704.27067637345
2457,123246.03905758346
2458,121624.51975601763
2459,126952.36888973393
2460,193666.3058684424
2461,136218.1934701101
2462,124635.91274463988
2463,159151.10930654116
2464,165868.8321273139
2465,204785.29536489383
2466,204785.29536489383
2467,176987.82162376528
2468,126952.36888973393
2469,121392.87414150822
2470,223780.23575466502
2471,140619.4601457888
2472,238142.26385424807
2473,172354.9093335772
2474,132511.86363795964
2475,186716.9374331603
2476,126952.36888973393
2477,142704.27067637345
2478,203858.7129068562
2479,173281.49179161483
2480,193666.3058684424
2481,132511.86363795964
2482,204785.29536489383
2483,132511.86363795964
2484,193666.3058684424
2485,144325.78997793928
2486,146178.95489401452
2487,219147.3234644769
2488,123246.03905758346
2489,185790.35497512267
2490,141546.0426038264
2491,177914.40408180293
2492,199225.80061666813
2493,204785.29536489383
2494,221695.42522408036
2495,149190.34788263676
2496,193434.66025393302
2497,148263.76542459914
2498,163784.02159672923
2499,142704.27067637345
2500,132511.86363795964
2501,130658.6987218844
2502,129963.76187835619
2503,136218.1934701101
2504,190654.91287982016
2505,186948.58304766967
2506,272889.10603065876
2507,278448.6007788845
2508,272889.10603065876
2509,255747.3305569628
2510,227486.56558681547
2511,192739.7234104048
2512,205248.58659391265
2513,214746.05678879822
2514,193897.95148295182
2515,244396.695446002
2516,186485.29181865088
2517,160309.33737908816
2518,127415.66011875274
2519,209649.85326959132
2520,195056.17955549885
2521,191118.20410883898
2522,183937.19005904743
2523,173281.49179161483
2524,157066.2987759565
2525,204785.29536489383
2526,244628.34106051142
2527,142704.27067637345
2528,173281.49179161483
2529,204785.29536489383
2530,239995.4287703233
2531,206406.81466645966
2532,212661.2462582136
2533,196909.34447157406
2534,183473.89883002863
2535,201078.96553274337
2536,212197.95502919477
2537,183010.60760100983
2538,199225.80061666813
2539,205248.58659391265
2540,172586.55494808662
2541,183473.89883002863
2542,164015.66721123864
2543,160309.33737908816
2544,191813.1409523672
2545,204785.29536489383
2546,215440.99363232643
2547,193666.3058684424
2548,205480.23220842204
2549,184632.12690257566
2550,338676.46055132966
2551,192971.36902491422
2552,162162.5022951634
2553,71357.42140747685
2554,71357.42140747685
2555,121392.87414150822
2556,153591.61455831543
2557,193666.3058684424
2558,71357.42140747685
2559,152896.67771478725
2560,126952.36888973393
2561,121392.87414150822
2562,124172.62151562108
2563,123477.68467209286
2564,132511.86363795964
2565,164015.66721123864
2566,124867.55835914929
2567,193666.3058684424
2568,205711.87782293145
2569,199225.80061666813
2570,178377.69531082173
2571,216830.86731938287
2572,189265.03919276374
2573,216135.93047585466
2574,231424.54103347534
2575,238142.26385424807
2576,71357.42140747685
2577,180872.254839911
2578,94521.9828584173
2579,130658.6987218844
2580,71357.42140747685
2581,238142.26385424807
2582,121392.87414150822
2583,186022.00058963208
2584,183937.19005904743
2585,221927.07083858977
2586,204785.29536489383
2587,188570.1023492355
2588,154749.84263086246
2589,193666.3058684424
2590,189959.97603629195
2591,178146.04969631232
2592,171659.972490049
2593,187643.5198911979
2594,193666.3058684424
2595,180462.50584140635
2596,231656.18664798475
2597,203627.06729234682
2598,176061.2391657277
2599,287251.1341302418
2600,312500.5061117669
2601,177914.40408180293
2602,129963.76187835619
2603,140156.16891676997
2604,71357.42140747685
2605,137608.06715716654
2606,228413.1480448531
2607,193666.3058684424
2608,227023.27435779668
2609,194361.24271197064
2610,71357.42140747685
2611,174208.07424965245
2612,187643.5198911979
2613,132511.86363795964
2614,138071.35838618534
2615,176061.2391657277
2616,143862.49874892045
2617,294432.1481800334
2618,198762.5093876493
2619,188570.1023492355
2620,164015.66721123864
2621,169343.51634495496
2622,173976.42863514303
2623,193434.66025393302
2624,250419.48142324653
2625,214514.41117428883
2626,164478.95844025747
2627,178146.04969631232
2628,226559.98312877785
2629,246944.79720560546
2630,227718.21120132488
2631,241848.59368639856
2632,224243.5269836838
2633,191118.20410883898
2634,238605.5550832669
2635,206175.16905195027
2636,183010.60760100983
2637,209418.20765508193
2638,196677.69885706468
2639,183705.544444538
2640,178377.69531082173
2641,204785.29536489383
2642,197140.99008608348
2643,173281.49179161483
2644,173281.49179161483
2645,132511.86363795964
2646,132511.86363795964
2647,132511.86363795964
2648,173281.49179161483
2649,140851.1057602982
2650,145252.37243597687
2651,177914.40408180293
2652,263854.927064792
2653,275205.5621757528
2654,273815.68848869635
2655,322692.9131501807
2656,226559.98312877785
2657,192044.78656687657
2658,204553.64975038444
2659,227023.27435779668
2660,252967.58318284998
2661,285629.614828676
2662,260380.24284715092
2663,244165.0498314926
2664,200152.38307470575
2665,279606.8288514315
2666,204553.64975038444
2667,161699.2110661446
2668,173281.49179161483
2669,170270.09880299255
2670,217757.4497774205
2671,173281.49179161483
2672,172586.55494808662
2673,163552.37598221982
2674,161235.9198371258
2675,173281.49179161483
2676,171659.972490049
2677,171196.6812610302
2678,214282.76555977942
2679,276363.79024829983
2680,249261.2533506995
2681,250651.1270377559
2682,239300.4919267951
2683,293505.5657219958
2684,257368.84985852864
2685,234435.93402209762
2686,247408.08843462425
2687,286324.5516722042
2688,189496.68480727315
2689,206638.46028096907
2690,254820.7480989252
2691,213819.4743307606
2692,71357.42140747685
2693,213124.5374872324
2694,71357.42140747685
2695,178377.69531082173
2696,175366.30232219945
2697,230729.60418994713
2698,178377.69531082173
2699,196909.34447157406
2700,183473.89883002863
2701,180694.15145591577
2702,215904.28486134525
2703,193666.3058684424
2704,204785.29536489383
2705,143167.56190539224
2706,139461.2320732418
2707,183473.89883002863
2708,142704.27067637345
2709,71357.42140747685
2710,138071.35838618534
2711,198762.5093876493
2712,277058.727091828
2713,207565.0427390067
2714,182547.316371991
2715,173281.49179161483
2716,186253.6462041415
2717,171891.61810455838
2718,202005.54799078096
2719,187411.8742766885
2720,181852.37952846277
2721,188106.8111202167
2722,194129.59709746123
2723,188106.8111202167
2724,146873.8917375427
2725,132511.86363795964
2726,202932.13044881859
2727,140619.4601457888
2728,170965.0356465208
2729,182547.316371991
2730,137608.06715716654
2731,126952.36888973393
2732,134596.67416854427
2733,173513.1374061242
2734,126952.36888973393
2735,136218.1934701101
